ID_CIRC;FROM_BUS;TO_BUS;Pik_MW;Qik_MVAr;Sik_MVA;Pki_MW;Qki_MVAr;Ski_MVA;Cap_MVA;Loading;Ploss_MW;Qloss_MVAr
210;4445;97;-19.642;0.0;-19.642;19.642;0.0;19.642;487.0;0.0403;0.0;0.0
211;3001;97;29.776;0.0;29.776;-29.776;0.0;-29.776;249.0;0.1196;0.0;0.0
212;1252;98;0.0;0.0;0.0;0.0;0.0;0.0;59599.0;0.0;0.0;0.0
213;3517;98;6.346;0.0;6.346;-6.346;0.0;-6.346;79.0;0.0803;0.0;0.0
214;4652;98;3.154;0.0;3.154;-3.154;0.0;-3.154;158.0;0.02;0.0;0.0
215;2633;99;29.363;0.0;29.363;-29.363;0.0;-29.363;422.0;0.0696;0.0;0.0
216;2634;99;6.437;0.0;6.437;-6.437;0.0;-6.437;422.0;0.0153;0.0;0.0
217;552;100;-13.804;0.0;-13.804;13.804;0.0;13.804;469.0;0.0294;0.0;0.0
218;1194;100;32.364;0.0;32.364;-32.364;0.0;-32.364;246.0;0.1316;0.0;0.0
219;1195;100;44.44;0.0;44.44;-44.44;0.0;-44.44;255.0;0.1743;0.0;0.0
220;1904;101;32.891;0.0;32.891;-32.891;0.0;-32.891;333.0;0.0988;0.0;0.0
221;4449;101;-15.591;0.0;-15.591;15.591;0.0;15.591;290.0;0.0538;0.0;0.0
222;1479;102;0.0;0.0;0.0;0.0;0.0;0.0;5495.0;0.0;0.0;0.0
223;1964;103;-15.152;0.0;-15.152;15.152;0.0;15.152;244.0;0.0621;0.0;0.0
224;2487;103;-15.446;0.0;-15.446;15.446;0.0;15.446;178.0;0.0868;0.0;0.0
225;4281;103;-16.893;0.0;-16.893;16.893;0.0;16.893;284.0;0.0595;0.0;0.0
226;1964;103;-15.152;0.0;-15.152;15.152;0.0;15.152;244.0;0.0621;0.0;0.0
227;1670;104;-2.062;0.0;-2.062;2.062;0.0;2.062;492.0;0.0042;0.0;0.0
228;5494;104;107.608;0.0;107.608;-107.608;0.0;-107.608;492.0;0.2187;0.0;0.0
229;263;105;124.263;0.0;124.263;-124.263;0.0;-124.263;463.0;0.2684;0.0;0.0
230;1559;105;-106.94;0.0;-106.94;106.94;0.0;106.94;432.0;0.2475;0.0;0.0
231;2095;105;10.296;0.0;10.296;-10.296;0.0;-10.296;432.0;0.0238;0.0;0.0
232;3539;105;9.281;0.0;9.281;-9.281;0.0;-9.281;481.0;0.0193;0.0;0.0
233;2208;106;20.55;0.0;20.55;-20.55;0.0;-20.55;1225.0;0.0168;0.0;0.0
234;2272;106;51.243;0.0;51.243;-51.243;0.0;-51.243;676.0;0.0758;0.0;0.0
235;3262;106;-33.3;0.0;-33.3;33.3;0.0;33.3;309.0;0.1078;0.0;0.0
236;5070;106;19.707;0.0;19.707;-19.707;0.0;-19.707;735.0;0.0268;0.0;0.0
237;3000;107;26.75;0.0;26.75;-26.75;0.0;-26.75;506.0;0.0529;0.0;0.0
238;3000;107;26.75;0.0;26.75;-26.75;0.0;-26.75;506.0;0.0529;0.0;0.0
239;3979;108;-4.029;0.0;-4.029;4.029;0.0;4.029;383.0;0.0105;0.0;0.0
240;3978;108;16.229;0.0;16.229;-16.229;0.0;-16.229;377.0;0.043;0.0;0.0
241;633;109;-13.332;0.0;-13.332;13.332;0.0;13.332;251.0;0.0531;0.0;0.0
242;677;109;-16.656;0.0;-16.656;16.656;0.0;16.656;125.0;0.1332;0.0;0.0
243;765;109;0.0;0.0;0.0;0.0;0.0;0.0;325.0;0.0;0.0;0.0
244;5203;109;-17.517;0.0;-17.517;17.517;0.0;17.517;338.0;0.0518;0.0;0.0
245;5207;109;17.316;0.0;17.316;-17.316;0.0;-17.316;425.0;0.0407;0.0;0.0
246;4740;109;-45.0;0.0;-45.0;45.0;0.0;45.0;183.0;0.2459;0.0;0.0
247;481;110;73.041;0.0;73.041;-73.041;0.0;-73.041;1479.0;0.0494;0.0;0.0
248;5405;110;61.552;0.0;61.552;-61.552;0.0;-61.552;351.0;0.1754;0.0;0.0
249;5509;110;8.395;0.0;8.395;-8.395;0.0;-8.395;311.0;0.027;0.0;0.0
250;719;111;17.242;0.0;17.242;-17.242;0.0;-17.242;170.0;0.1014;0.0;0.0
251;4442;111;21.458;0.0;21.458;-21.458;0.0;-21.458;74.0;0.29;0.0;0.0
252;1168;112;-57.9;0.0;-57.9;57.9;0.0;57.9;1009.0;0.0574;0.0;0.0
253;1656;112;-24.1;0.0;-24.1;24.1;0.0;24.1;962.0;0.0251;0.0;0.0
254;2296;112;-12.646;0.0;-12.646;12.646;0.0;12.646;189.0;0.0669;0.0;0.0
255;5314;112;-0.1;0.0;-0.1;0.1;0.0;0.1;530.0;0.0002;0.0;0.0
256;1169;112;-3.1;0.0;-3.1;3.1;0.0;3.1;1071.0;0.0029;0.0;0.0
257;1655;112;-19.1;0.0;-19.1;19.1;0.0;19.1;1007.0;0.019;0.0;0.0
258;2296;112;-12.654;0.0;-12.654;12.654;0.0;12.654;189.0;0.067;0.0;0.0
259;1654;112;-21.1;0.0;-21.1;21.1;0.0;21.1;980.0;0.0215;0.0;0.0
260;1033;113;-32.844;0.0;-32.844;32.844;0.0;32.844;452.0;0.0727;0.0;0.0
261;1076;113;60.418;0.0;60.418;-60.418;0.0;-60.418;448.0;0.1349;0.0;0.0
262;5264;113;-128.5;0.0;-128.5;128.5;0.0;128.5;348.0;0.3693;0.0;0.0
263;1033;113;-32.464;0.0;-32.464;32.464;0.0;32.464;356.0;0.0912;0.0;0.0
264;1076;113;59.993;0.0;59.993;-59.993;0.0;-59.993;540.0;0.1111;0.0;0.0
265;5263;113;-105.6;0.0;-105.6;105.6;0.0;105.6;405.0;0.2607;0.0;0.0
266;1076;113;59.828;0.0;59.828;-59.828;0.0;-59.828;540.0;0.1108;0.0;0.0
267;3521;114;9.156;0.0;9.156;-9.156;0.0;-9.156;248.0;0.0369;0.0;0.0
268;3994;114;4.244;0.0;4.244;-4.244;0.0;-4.244;356.0;0.0119;0.0;0.0
269;1244;117;25.405;0.0;25.405;-25.405;0.0;-25.405;108.0;0.2352;0.0;0.0
270;1247;117;8.181;0.0;8.181;-8.181;0.0;-8.181;76.0;0.1077;0.0;0.0
271;5409;117;-12.9;0.0;-12.9;12.9;0.0;12.9;195.0;0.0662;0.0;0.0
272;5531;117;-5.787;0.0;-5.787;5.787;0.0;5.787;671.0;0.0086;0.0;0.0
273;4964;118;2.0;0.0;2.0;-2.0;0.0;-2.0;4034.0;0.0005;0.0;0.0
274;1001;119;18.3;0.0;18.3;-18.3;0.0;-18.3;421.0;0.0435;0.0;0.0
275;4557;119;-32.6;0.0;-32.6;32.6;0.0;32.6;183.0;0.1781;0.0;0.0
276;1001;119;18.3;0.0;18.3;-18.3;0.0;-18.3;421.0;0.0435;0.0;0.0
277;2703;120;22.0;0.0;22.0;-22.0;0.0;-22.0;710.0;0.031;0.0;0.0
278;5234;121;12.783;0.0;12.783;-12.783;0.0;-12.783;360.0;0.0355;0.0;0.0
279;5461;121;8.017;0.0;8.017;-8.017;0.0;-8.017;154.0;0.0521;0.0;0.0
280;5106;122;0.0;0.0;0.0;0.0;0.0;0.0;1677.0;0.0;0.0;0.0
281;5106;123;12.0;0.0;12.0;-12.0;0.0;-12.0;1677.0;0.0072;0.0;0.0
282;5107;124;8.0;0.0;8.0;-8.0;0.0;-8.0;982.0;0.0081;0.0;0.0
283;1264;125;-10.118;0.0;-10.118;10.118;0.0;10.118;124.0;0.0816;0.0;0.0
284;1263;125;-4.782;0.0;-4.782;4.782;0.0;4.782;108.0;0.0443;0.0;0.0
285;4309;126;-6.561;0.0;-6.561;6.561;0.0;6.561;111.0;0.0591;0.0;0.0
286;5738;126;6.761;0.0;6.761;-6.761;0.0;-6.761;309.0;0.0219;0.0;0.0
287;179;127;14.7;0.0;14.7;-14.7;0.0;-14.7;13220.0;0.0011;0.0;0.0
288;2746;129;-53.811;0.0;-53.811;53.811;0.0;53.811;354.0;0.152;0.0;0.0
289;4259;129;0.0;0.0;0.0;0.0;0.0;0.0;610.0;0.0;0.0;0.0
290;5296;129;51.836;0.0;51.836;-51.836;0.0;-51.836;1311.0;0.0395;0.0;0.0
291;5742;128;-36.373;0.0;-36.373;36.373;0.0;36.373;901.0;0.0404;0.0;0.0
292;2746;128;-15.616;0.0;-15.616;15.616;0.0;15.616;313.0;0.0499;0.0;0.0
293;5295;128;16.807;0.0;16.807;-16.807;0.0;-16.807;1419.0;0.0118;0.0;0.0
294;2989;130;-337.38;0.0;-337.38;337.38;0.0;337.38;467.0;0.7224;0.0;0.0
295;3413;130;-6.2;0.0;-6.2;6.2;0.0;6.2;413.0;0.015;0.0;0.0
296;4575;130;-113.496;0.0;-113.496;113.496;0.0;113.496;541.0;0.2098;0.0;0.0
297;4576;130;131.322;0.0;131.322;-131.322;0.0;-131.322;541.0;0.2427;0.0;0.0
298;4576;130;132.245;0.0;132.245;-132.245;0.0;-132.245;541.0;0.2444;0.0;0.0
299;788;131;-28.7;0.0;-28.7;28.7;0.0;28.7;29203.0;0.001;0.0;0.0
300;1148;131;-374.201;0.0;-374.201;374.201;0.0;374.201;464.0;0.8065;0.0;0.0
301;4042;131;262.325;0.0;262.325;-262.325;0.0;-262.325;385.0;0.6814;0.0;0.0
302;4102;131;259.876;0.0;259.876;-259.876;0.0;-259.876;385.0;0.675;0.0;0.0
303;2195;132;24.71;0.0;24.71;-24.71;0.0;-24.71;1276.0;0.0194;0.0;0.0
304;2734;132;-15.31;0.0;-15.31;15.31;0.0;15.31;397.0;0.0386;0.0;0.0
305;1709;133;2.7;0.0;2.7;-2.7;0.0;-2.7;2646.0;0.001;0.0;0.0
306;1190;135;56.399;0.0;56.399;-56.399;0.0;-56.399;452.0;0.1248;0.0;0.0
307;1716;134;101.1;0.0;101.1;-101.1;0.0;-101.1;452.0;0.2237;0.0;0.0
308;3390;135;-56.399;0.0;-56.399;56.399;0.0;56.399;452.0;0.1248;0.0;0.0
309;1885;136;17.48;0.0;17.48;-17.48;0.0;-17.48;185.0;0.0945;0.0;0.0
310;4815;136;6.42;0.0;6.42;-6.42;0.0;-6.42;192.0;0.0334;0.0;0.0
311;626;137;-10.0;0.0;-10.0;10.0;0.0;10.0;251.0;0.0398;0.0;0.0
312;3048;137;-11.682;0.0;-11.682;11.682;0.0;11.682;187.0;0.0625;0.0;0.0
313;4527;138;28.591;0.0;28.591;-28.591;0.0;-28.591;270.0;0.1059;0.0;0.0
314;5185;138;-16.209;0.0;-16.209;16.209;0.0;16.209;1408.0;0.0115;0.0;0.0
315;3557;139;-43.1;0.0;-43.1;43.1;0.0;43.1;136.0;0.3169;0.0;0.0
316;4751;139;0.0;0.0;0.0;0.0;0.0;0.0;338.0;0.0;0.0;0.0
317;3002;140;-163.699;0.0;-163.699;163.699;0.0;163.699;389.0;0.4208;0.0;0.0
318;3002;140;-160.04;0.0;-160.04;160.04;0.0;160.04;419.0;0.382;0.0;0.0
319;856;141;-624.768;0.0;-624.768;624.768;0.0;624.768;1579.0;0.3957;0.0;0.0
320;185;142;-41.349;0.0;-41.349;41.349;0.0;41.349;761.0;0.0543;0.0;0.0
321;1652;142;-22.812;0.0;-22.812;22.812;0.0;22.812;590.0;0.0387;0.0;0.0
322;2218;142;-2.0;0.0;-2.0;2.0;0.0;2.0;435.0;0.0046;0.0;0.0
323;2219;142;-17.329;0.0;-17.329;17.329;0.0;17.329;430.0;0.0403;0.0;0.0
324;3891;142;-5.801;0.0;-5.801;5.801;0.0;5.801;143.0;0.0406;0.0;0.0
325;5725;142;-10.173;0.0;-10.173;10.173;0.0;10.173;540.0;0.0188;0.0;0.0
326;3891;142;-6.187;0.0;-6.187;6.187;0.0;6.187;154.0;0.0402;0.0;0.0
327;1674;143;16.986;0.0;16.986;-16.986;0.0;-16.986;321.0;0.0529;0.0;0.0
328;4133;143;135.143;0.0;135.143;-135.143;0.0;-135.143;321.0;0.421;0.0;0.0
329;1553;144;-34.535;0.0;-34.535;34.535;0.0;34.535;162.0;0.2132;0.0;0.0
330;1560;144;7.577;0.0;7.577;-7.577;0.0;-7.577;16510.0;0.0005;0.0;0.0
331;3693;144;-57.8;0.0;-57.8;57.8;0.0;57.8;465.0;0.1243;0.0;0.0
332;5046;144;-73.642;0.0;-73.642;73.642;0.0;73.642;915.0;0.0805;0.0;0.0
333;5665;144;-40.137;0.0;-40.137;40.137;0.0;40.137;572.0;0.0702;0.0;0.0
334;1560;144;2.273;0.0;2.273;-2.273;0.0;-2.273;4881.0;0.0005;0.0;0.0
335;505;145;-132.81;0.0;-132.81;132.81;0.0;132.81;487.0;0.2727;0.0;0.0
336;701;145;-138.301;0.0;-138.301;138.301;0.0;138.301;418.0;0.3309;0.0;0.0
337;764;145;-16.396;0.0;-16.396;16.396;0.0;16.396;327.0;0.0501;0.0;0.0
338;1050;146;47.309;0.0;47.309;-47.309;0.0;-47.309;2487.0;0.019;0.0;0.0
339;2721;146;176.425;0.0;176.425;-176.425;0.0;-176.425;1470.0;0.12;0.0;0.0
340;3372;146;485.371;0.0;485.371;-485.371;0.0;-485.371;2245.0;0.2162;0.0;0.0
341;4602;146;-437.282;0.0;-437.282;437.282;0.0;437.282;2077.0;0.2105;0.0;0.0
342;1050;146;47.784;0.0;47.784;-47.784;0.0;-47.784;2487.0;0.0192;0.0;0.0
343;2721;146;176.433;0.0;176.433;-176.433;0.0;-176.433;1470.0;0.12;0.0;0.0
344;3372;146;485.847;0.0;485.847;-485.847;0.0;-485.847;2247.0;0.2162;0.0;0.0
345;4603;146;-528.328;0.0;-528.328;528.328;0.0;528.328;2074.0;0.2547;0.0;0.0
346;4602;146;-374.603;0.0;-374.603;374.603;0.0;374.603;1382.0;0.2711;0.0;0.0
347;4981;147;30.0;0.0;30.0;-30.0;0.0;-30.0;1696.0;0.0177;0.0;0.0
348;480;148;6.6;0.0;6.6;-6.6;0.0;-6.6;2466.0;0.0027;0.0;0.0
349;4242;149;16.9;0.0;16.9;-16.9;0.0;-16.9;464.0;0.0364;0.0;0.0
350;1995;150;0.0;0.0;0.0;0.0;0.0;0.0;942.0;0.0;0.0;0.0
351;4268;152;4.503;0.0;4.503;-4.503;0.0;-4.503;146.0;0.0308;0.0;0.0
352;4520;151;26.329;0.0;26.329;-26.329;0.0;-26.329;94.0;0.2801;0.0;0.0
353;4702;152;14.467;0.0;14.467;-14.467;0.0;-14.467;198.0;0.0731;0.0;0.0
354;156;151;-26.329;0.0;-26.329;26.329;0.0;26.329;82782.0;0.0003;0.0;0.0
355;3575;153;0.0;0.0;0.0;0.0;0.0;0.0;240.0;0.0;0.0;0.0
356;5484;153;-24.44;0.0;-24.44;24.44;0.0;24.44;454.0;0.0538;0.0;0.0
357;5726;153;8.6;0.0;8.6;-8.6;0.0;-8.6;520.0;0.0165;0.0;0.0
358;5485;153;-24.024;0.0;-24.024;24.024;0.0;24.024;452.0;0.0532;0.0;0.0
359;1962;154;67.164;0.0;67.164;-67.164;0.0;-67.164;254.0;0.2644;0.0;0.0
360;5109;155;0.0;0.0;0.0;0.0;0.0;0.0;16165.0;0.0;0.0;0.0
361;689;157;13.149;0.0;13.149;-13.149;0.0;-13.149;73.0;0.1801;0.0;0.0
362;4745;158;-17.9;0.0;-17.9;17.9;0.0;17.9;7261.0;0.0025;0.0;0.0
363;5810;157;21.044;0.0;21.044;-21.044;0.0;-21.044;1058.0;0.0199;0.0;0.0
364;1727;159;-25.7;0.0;-25.7;25.7;0.0;25.7;231.0;0.1113;0.0;0.0
365;2764;159;-21.375;0.0;-21.375;21.375;0.0;21.375;508.0;0.0421;0.0;0.0
366;2839;159;-20.212;0.0;-20.212;20.212;0.0;20.212;137.0;0.1475;0.0;0.0
367;3692;159;33.094;0.0;33.094;-33.094;0.0;-33.094;524.0;0.0632;0.0;0.0
368;5073;161;43.7;0.0;43.7;-43.7;0.0;-43.7;471.0;0.0928;0.0;0.0
369;5073;160;41.7;0.0;41.7;-41.7;0.0;-41.7;471.0;0.0885;0.0;0.0
370;4623;162;10.551;0.0;10.551;-10.551;0.0;-10.551;418.0;0.0252;0.0;0.0
371;4669;162;-10.851;0.0;-10.851;10.851;0.0;10.851;672.0;0.0161;0.0;0.0
372;2223;164;0.0;0.0;0.0;0.0;0.0;0.0;7864.0;0.0;0.0;0.0
373;2223;163;0.0;0.0;0.0;0.0;0.0;0.0;7864.0;0.0;0.0;0.0
374;1410;167;11.33;0.0;11.33;-11.33;0.0;-11.33;292.0;0.0388;0.0;0.0
375;1590;167;-13.938;0.0;-13.938;13.938;0.0;13.938;467.0;0.0298;0.0;0.0
376;3618;167;-36.8;0.0;-36.8;36.8;0.0;36.8;239.0;0.154;0.0;0.0
377;3785;166;-30.9;0.0;-30.9;30.9;0.0;30.9;812.0;0.0381;0.0;0.0
378;4179;166;-10.0;0.0;-10.0;10.0;0.0;10.0;2576.0;0.0039;0.0;0.0
379;4496;166;-25.1;0.0;-25.1;25.1;0.0;25.1;560.0;0.0448;0.0;0.0
380;5143;167;1.284;0.0;1.284;-1.284;0.0;-1.284;763.0;0.0017;0.0;0.0
381;5193;167;5.062;0.0;5.062;-5.062;0.0;-5.062;655.0;0.0077;0.0;0.0
382;5410;166;-21.889;0.0;-21.889;21.889;0.0;21.889;261.0;0.0839;0.0;0.0
383;3449;166;-44.142;0.0;-44.142;44.142;0.0;44.142;485.0;0.091;0.0;0.0
384;5854;166;-52.6;0.0;-52.6;52.6;0.0;52.6;336.0;0.1565;0.0;0.0
385;3704;168;74.275;0.0;74.275;-74.275;0.0;-74.275;541.0;0.1373;0.0;0.0
386;5666;168;38.952;0.0;38.952;-38.952;0.0;-38.952;304.0;0.1281;0.0;0.0
387;3704;168;73.623;0.0;73.623;-73.623;0.0;-73.623;440.0;0.1673;0.0;0.0
388;5110;169;9.9;0.0;9.9;-9.9;0.0;-9.9;632.0;0.0157;0.0;0.0
389;2570;170;64.266;0.0;64.266;-64.266;0.0;-64.266;5167.0;0.0124;0.0;0.0
390;5590;170;15.534;0.0;15.534;-15.534;0.0;-15.534;1501.0;0.0103;0.0;0.0
391;1563;171;-20.751;0.0;-20.751;20.751;0.0;20.751;1123.0;0.0185;0.0;0.0
392;4621;171;-15.613;0.0;-15.613;15.613;0.0;15.613;270.0;0.0578;0.0;0.0
393;5801;171;-28.887;0.0;-28.887;28.887;0.0;28.887;1032.0;0.028;0.0;0.0
394;1563;171;-20.849;0.0;-20.849;20.849;0.0;20.849;1128.0;0.0185;0.0;0.0
395;5678;172;40.503;0.0;40.503;-40.503;0.0;-40.503;541.0;0.0749;0.0;0.0
396;5679;172;115.197;0.0;115.197;-115.197;0.0;-115.197;2348.0;0.0491;0.0;0.0
397;5113;173;28.5;0.0;28.5;-28.5;0.0;-28.5;8279.0;0.0034;0.0;0.0
398;445;174;-2.811;0.0;-2.811;2.811;0.0;2.811;258.0;0.0109;0.0;0.0
399;5369;174;30.928;0.0;30.928;-30.928;0.0;-30.928;1284.0;0.0241;0.0;0.0
400;1944;174;31.583;0.0;31.583;-31.583;0.0;-31.583;572.0;0.0552;0.0;0.0
401;5153;175;-15.604;0.0;-15.604;15.604;0.0;15.604;514.0;0.0304;0.0;0.0
402;5168;175;15.604;0.0;15.604;-15.604;0.0;-15.604;3471.0;0.0045;0.0;0.0
403;4719;176;0.0;0.0;0.0;-0.0;0.0;-0.0;2959.0;0.0;0.0;0.0
404;5122;176;0.0;0.0;0.0;0.0;0.0;0.0;3941.0;0.0;0.0;0.0
405;180;177;0.0;0.0;0.0;0.0;0.0;0.0;261.0;0.0;0.0;0.0
406;180;178;0.0;0.0;0.0;0.0;0.0;0.0;261.0;0.0;0.0;0.0
407;916;179;-0.7;0.0;-0.7;0.7;0.0;0.7;11544.0;0.0001;0.0;0.0
408;1449;179;-6.786;0.0;-6.786;6.786;0.0;6.786;3780.0;0.0018;0.0;0.0
409;1493;179;-27.6;0.0;-27.6;27.6;0.0;27.6;1634.0;0.0169;0.0;0.0
410;3467;179;-7.7;0.0;-7.7;7.7;0.0;7.7;1551.0;0.005;0.0;0.0
411;4937;179;-0.7;0.0;-0.7;0.7;0.0;0.7;2172.0;0.0003;0.0;0.0
412;4942;179;-1.7;0.0;-1.7;1.7;0.0;1.7;5543.0;0.0003;0.0;0.0
413;5674;179;3.3;0.0;3.3;-3.3;0.0;-3.3;2118.0;0.0016;0.0;0.0
414;917;179;-7.7;0.0;-7.7;7.7;0.0;7.7;9717.0;0.0008;0.0;0.0
415;1449;179;-8.195;0.0;-8.195;8.195;0.0;8.195;4305.0;0.0019;0.0;0.0
416;1449;179;-6.552;0.0;-6.552;6.552;0.0;6.552;3667.0;0.0018;0.0;0.0
417;4940;179;-0.7;0.0;-0.7;0.7;0.0;0.7;11985.0;0.0001;0.0;0.0
418;4941;179;-0.7;0.0;-0.7;0.7;0.0;0.7;14102.0;0.0;0.0;0.0
419;994;180;-35.0;0.0;-35.0;35.0;0.0;35.0;31961.0;0.0011;0.0;0.0
420;1051;180;-50.98;0.0;-50.98;50.98;0.0;50.98;352.0;0.1448;0.0;0.0
421;1124;180;-86.619;0.0;-86.619;86.619;0.0;86.619;428.0;0.2024;0.0;0.0
422;1269;180;-327.533;0.0;-327.533;327.533;0.0;327.533;426.0;0.7689;0.0;0.0
423;2107;180;144.0;0.0;144.0;-144.0;0.0;-144.0;169660.0;0.0008;0.0;0.0
424;2966;180;160.747;0.0;160.747;-160.747;0.0;-160.747;935.0;0.1719;0.0;0.0
425;4386;180;-114.7;0.0;-114.7;114.7;0.0;114.7;268.0;0.428;0.0;0.0
426;4947;180;-209.881;0.0;-209.881;209.881;0.0;209.881;387.0;0.5423;0.0;0.0
427;5038;180;-112.506;0.0;-112.506;112.506;0.0;112.506;323.0;0.3483;0.0;0.0
428;994;180;-35.0;0.0;-35.0;35.0;0.0;35.0;31961.0;0.0011;0.0;0.0
429;2966;180;165.112;0.0;165.112;-165.112;0.0;-165.112;943.0;0.1751;0.0;0.0
430;4944;180;250.0;0.0;250.0;-250.0;0.0;-250.0;323.0;0.774;0.0;0.0
431;4943;180;120.0;0.0;120.0;-120.0;0.0;-120.0;323.0;0.3715;0.0;0.0
432;5114;181;12.7;0.0;12.7;-12.7;0.0;-12.7;444.0;0.0286;0.0;0.0
433;4411;182;16.0;0.0;16.0;-16.0;0.0;-16.0;16578.0;0.001;0.0;0.0
434;5115;183;5.5;0.0;5.5;-5.5;0.0;-5.5;488.0;0.0113;0.0;0.0
435;1036;184;5.0;0.0;5.0;-5.0;0.0;-5.0;3370.0;0.0015;0.0;0.0
436;5388;185;-10.749;0.0;-10.749;10.749;0.0;10.749;1163.0;0.0092;0.0;0.0
437;5116;186;1.2;0.0;1.2;-1.2;0.0;-1.2;3901.0;0.0003;0.0;0.0
438;5406;187;0.0;0.0;0.0;0.0;0.0;0.0;1466.0;0.0;0.0;0.0
439;2900;188;0.0;0.0;0.0;0.0;0.0;0.0;425.0;0.0;0.0;0.0
440;2248;189;32.736;0.0;32.736;-32.736;0.0;-32.736;210.0;0.1559;0.0;0.0
441;5604;189;-15.936;0.0;-15.936;15.936;0.0;15.936;125.0;0.1275;0.0;0.0
442;5117;190;0.0;0.0;0.0;0.0;0.0;0.0;23633.0;0.0;0.0;0.0
443;2750;191;-7.1;0.0;-7.1;7.1;0.0;7.1;568.0;0.0125;0.0;0.0
444;4838;191;22.5;0.0;22.5;-22.5;0.0;-22.5;448.0;0.0502;0.0;0.0
445;317;192;-14.725;0.0;-14.725;14.725;0.0;14.725;201.0;0.0733;0.0;0.0
446;5098;192;24.625;0.0;24.625;-24.625;0.0;-24.625;331.0;0.0744;0.0;0.0
447;4095;193;0.1;0.0;0.1;-0.1;0.0;-0.1;348.0;0.0003;0.0;0.0
448;2504;194;-39.335;0.0;-39.335;39.335;0.0;39.335;240.0;0.1639;0.0;0.0
449;2780;194;-8.465;0.0;-8.465;8.465;0.0;8.465;97.0;0.0873;0.0;0.0
450;5337;194;18.5;0.0;18.5;-18.5;0.0;-18.5;176.0;0.1051;0.0;0.0
451;3215;195;0.0;0.0;0.0;0.0;0.0;0.0;3377.0;0.0;0.0;0.0
452;3215;196;0.0;0.0;0.0;0.0;0.0;0.0;3235.0;0.0;0.0;0.0
453;321;197;32.301;0.0;32.301;-32.301;0.0;-32.301;138.0;0.2341;0.0;0.0
454;573;197;0.0;0.0;0.0;0.0;0.0;0.0;53974.0;0.0;0.0;0.0
455;935;197;-15.624;0.0;-15.624;15.624;0.0;15.624;248.0;0.063;0.0;0.0
456;321;197;31.86;0.0;31.86;-31.86;0.0;-31.86;136.0;0.2343;0.0;0.0
457;831;198;9.023;0.0;9.023;-9.023;0.0;-9.023;125.0;0.0722;0.0;0.0
458;1760;198;2.077;0.0;2.077;-2.077;0.0;-2.077;230.0;0.009;0.0;0.0
459;5118;199;12.6;0.0;12.6;-12.6;0.0;-12.6;1276.0;0.0099;0.0;0.0
460;2455;200;0.0;0.0;0.0;-0.0;0.0;-0.0;302.0;0.0;0.0;0.0
461;4560;200;-0.0;0.0;-0.0;0.0;0.0;0.0;315.0;0.0;0.0;0.0
462;1381;201;-0.339;0.0;-0.339;0.339;0.0;0.339;566.0;0.0006;0.0;0.0
463;1487;201;81.339;0.0;81.339;-81.339;0.0;-81.339;566.0;0.1437;0.0;0.0
464;392;202;51.845;0.0;51.845;-51.845;0.0;-51.845;476.0;0.1089;0.0;0.0
465;1074;202;-2.045;0.0;-2.045;2.045;0.0;2.045;685.0;0.003;0.0;0.0
466;834;203;-18.301;0.0;-18.301;18.301;0.0;18.301;1051.0;0.0174;0.0;0.0
467;1925;203;-13.674;0.0;-13.674;13.674;0.0;13.674;1030.0;0.0133;0.0;0.0
468;2069;203;-0.92;0.0;-0.92;0.92;0.0;0.92;356.0;0.0026;0.0;0.0
469;2719;203;-22.792;0.0;-22.792;22.792;0.0;22.792;674.0;0.0338;0.0;0.0
470;2992;203;-14.985;0.0;-14.985;14.985;0.0;14.985;576.0;0.026;0.0;0.0
471;834;203;-16.943;0.0;-16.943;16.943;0.0;16.943;973.0;0.0174;0.0;0.0
472;1925;203;-12.826;0.0;-12.826;12.826;0.0;12.826;968.0;0.0133;0.0;0.0
473;1589;204;-146.967;0.0;-146.967;146.967;0.0;146.967;440.0;0.334;0.0;0.0
474;2720;204;19.833;0.0;19.833;-19.833;0.0;-19.833;575.0;0.0345;0.0;0.0
475;5696;204;-63.497;0.0;-63.497;63.497;0.0;63.497;440.0;0.1443;0.0;0.0
476;2721;205;-603.446;0.0;-603.446;603.446;0.0;603.446;2487.0;0.2426;0.0;0.0
477;5066;205;984.862;0.0;984.862;-984.862;0.0;-984.862;2487.0;0.396;0.0;0.0
478;392;206;-28.13;0.0;-28.13;28.13;0.0;28.13;655.0;0.0429;0.0;0.0
479;1689;206;44.438;0.0;44.438;-44.438;0.0;-44.438;221.0;0.2011;0.0;0.0
480;5137;206;38.092;0.0;38.092;-38.092;0.0;-38.092;315.0;0.1209;0.0;0.0
481;563;207;8.475;0.0;8.475;-8.475;0.0;-8.475;694.0;0.0122;0.0;0.0
482;563;207;8.475;0.0;8.475;-8.475;0.0;-8.475;694.0;0.0122;0.0;0.0
483;5587;208;35.449;0.0;35.449;-35.449;0.0;-35.449;905.0;0.0392;0.0;0.0
484;5852;208;-18.849;0.0;-18.849;18.849;0.0;18.849;431.0;0.0437;0.0;0.0
485;3930;209;2.2;0.0;2.2;-2.2;0.0;-2.2;1574.0;0.0014;0.0;0.0
486;1797;211;0.0;0.0;0.0;-0.0;0.0;-0.0;1390.0;0.0;0.0;0.0
487;4839;210;0.0;0.0;0.0;0.0;0.0;0.0;1368.0;0.0;0.0;0.0
488;1797;211;0.0;0.0;0.0;-0.0;0.0;-0.0;1390.0;0.0;0.0;0.0
