BUS;V_pu;Theta_deg;P_MW;Q_MVAr;PG_MW;QG_MVAr;PD_MW;QD_MVAr;Psh_MW;Qsh_MVAr
1779;1.0;-30.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1780;1.0;-42.93;-33.9;0.0;0.0;0.0;33.9;0.0;0.0;0.0
1781;1.0;-43.77;-79.8;0.0;0.0;0.0;79.8;0.0;0.0;0.0
1782;1.0;-42.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1783;1.0;-31.06;-15.9;0.0;0.0;0.0;15.9;0.0;0.0;0.0
1784;1.0;-30.04;-1.5;0.0;0.0;0.0;1.5;0.0;0.0;0.0
1785;1.0;-16.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1786;1.0;-30.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1787;1.0;-28.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1788;1.0;-42.76;-11.2;0.0;0.0;0.0;11.2;0.0;0.0;0.0
1789;1.0;-34.09;-0.7;0.0;0.0;0.0;0.7;0.0;0.0;0.0
1790;1.0;-34.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1791;1.0;-19.4;-29.4;0.0;0.0;0.0;29.4;0.0;0.0;0.0
1792;1.0;-23.38;-18.1;0.0;0.0;0.0;18.1;0.0;0.0;0.0
1793;1.0;-24.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1794;1.0;-21.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1795;1.0;-28.54;-13.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0
1796;1.0;-26.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1797;1.0;-24.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1798;1.0;-42.09;-43.5;0.0;0.0;0.0;43.5;0.0;0.0;0.0
1799;1.0;-42.12;-35.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0
1800;1.0;-29.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1801;1.0;-29.49;-19.8;0.0;0.0;0.0;19.8;0.0;0.0;0.0
1802;1.0;-39.2;-52.6;0.0;0.0;0.0;52.6;0.0;0.0;0.0
1803;1.0;-28.82;-2.2;0.0;0.0;0.0;2.2;0.0;0.0;0.0
1804;1.0;-29.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1805;1.0;-25.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1806;1.0;-12.64;-6.7;0.0;0.0;0.0;6.7;0.0;0.0;0.0
1807;1.0;-12.74;-18.7;0.0;0.0;0.0;18.7;0.0;0.0;0.0
1808;1.0;-29.01;-5.9;0.0;0.0;0.0;5.9;0.0;0.0;0.0
1809;1.0;-26.62;-5.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0
1810;1.0;-26.21;-4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
1811;1.0;-41.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1812;1.0;-39.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1813;1.0;-20.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1814;1.0;-43.04;-33.0;0.0;0.0;0.0;33.0;0.0;0.0;0.0
1815;1.0;-26.25;-24.6;0.0;0.0;0.0;24.6;0.0;0.0;0.0
1816;1.0;-46.99;-49.8;0.0;0.0;0.0;49.8;0.0;0.0;0.0
1817;1.0;-34.04;-6.8;0.0;0.0;0.0;6.8;0.0;0.0;0.0
1818;1.0;-39.24;-30.4;0.0;0.0;0.0;30.4;0.0;0.0;0.0
1819;1.0;-44.32;-3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
1820;1.0;-28.14;-4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0
1821;1.0;-40.89;-11.5;0.0;0.0;0.0;11.5;0.0;0.0;0.0
1822;1.0;-28.14;-50.3;0.0;0.0;0.0;50.3;0.0;0.0;0.0
1823;1.0;-26.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1824;1.0;-24.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1825;1.0;-25.24;-42.1;0.0;0.0;0.0;42.1;0.0;0.0;0.0
1826;1.0;-27.1;-44.8;0.0;0.0;0.0;44.8;0.0;0.0;0.0
1827;1.0;-27.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1828;1.0;-24.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1829;1.0;-22.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1830;1.0;-47.08;-13.9;0.0;0.0;0.0;13.9;0.0;0.0;0.0
1831;1.0;-28.82;-52.7;0.0;0.0;0.0;52.7;0.0;0.0;0.0
1832;1.0;-38.2;-85.1;0.0;0.0;0.0;85.1;0.0;0.0;0.0
1833;1.0;-34.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1834;1.0;-38.21;1.4;0.0;0.0;0.0;-1.4;0.0;0.0;0.0
1835;1.0;-21.88;-4.8;0.0;0.0;0.0;4.8;0.0;0.0;0.0
1836;1.0;-51.4;-15.9;0.0;0.0;0.0;15.9;0.0;0.0;0.0
1837;1.0;-35.07;-16.3;0.0;0.0;0.0;16.3;0.0;0.0;0.0
1838;1.0;-22.21;-47.7;0.0;0.0;0.0;47.7;0.0;0.0;0.0
1839;1.0;-20.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1840;1.0;-41.51;-36.0;0.0;0.0;0.0;36.0;0.0;0.0;0.0
1841;1.0;-41.46;1.2;0.0;0.0;0.0;-1.2;0.0;0.0;0.0
1842;1.0;-35.2;0.2;0.0;0.0;0.0;-0.2;0.0;0.0;0.0
1843;1.0;-22.57;23.6;0.0;32.0;0.0;8.4;0.0;0.0;0.0
1844;1.0;-21.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1845;1.0;-27.66;2.0;0.0;0.0;0.0;-2.0;0.0;0.0;0.0
1846;1.0;-15.74;-7.4;0.0;0.0;0.0;7.4;0.0;0.0;0.0
1847;1.0;-15.77;-11.4;0.0;0.0;0.0;11.4;0.0;0.0;0.0
1848;1.0;-33.45;0.2;0.0;0.0;0.0;-0.2;0.0;0.0;0.0
1849;1.0;-44.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1850;1.0;-44.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1851;1.0;-32.73;-17.9;0.0;0.0;0.0;17.9;0.0;0.0;0.0
1852;1.0;-34.47;-0.3;0.0;0.0;0.0;0.3;0.0;0.0;0.0
1853;1.0;-34.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1854;1.0;-30.8;-35.1;0.0;0.0;0.0;35.1;0.0;0.0;0.0
1855;1.0;-32.79;-22.0;0.0;0.0;0.0;22.0;0.0;0.0;0.0
1856;1.0;-32.82;-28.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0
1857;1.0;-16.34;-21.1;0.0;0.0;0.0;21.1;0.0;0.0;0.0
1858;1.0;-36.25;-29.2;0.0;0.0;0.0;29.2;0.0;0.0;0.0
1859;1.0;-40.61;-40.7;0.0;0.0;0.0;40.7;0.0;0.0;0.0
1860;1.0;-30.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1861;1.0;-31.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1862;1.0;-23.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1863;1.0;-22.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1864;1.0;-19.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1865;1.0;-28.3;-9.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0
1866;1.0;-33.34;-15.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0
1867;1.0;-34.25;-28.4;0.0;0.0;0.0;28.4;0.0;0.0;0.0
1868;1.0;-48.72;-35.8;0.0;0.0;0.0;35.8;0.0;0.0;0.0
1869;1.0;-20.72;100.9;0.0;104.0;0.0;3.1;0.0;0.0;0.0
1870;1.0;-36.9;-36.5;0.0;0.0;0.0;36.5;0.0;0.0;0.0
1871;1.0;-39.02;44.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0
1872;1.0;-19.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1873;1.0;-27.17;-49.8;0.0;0.0;0.0;49.8;0.0;0.0;0.0
1874;1.0;-36.11;-39.2;0.0;0.0;0.0;39.2;0.0;0.0;0.0
1875;1.0;-29.7;-18.9;0.0;0.0;0.0;18.9;0.0;0.0;0.0
1876;1.0;-43.32;-0.8;0.0;0.0;0.0;0.8;0.0;0.0;0.0
1877;1.0;-29.39;-3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0
1878;1.0;-26.09;-51.9;0.0;0.0;0.0;51.9;0.0;0.0;0.0
1879;1.0;-34.72;-6.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0
1880;1.0;-19.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1881;1.0;-32.68;3.4;0.0;0.0;0.0;-3.4;0.0;0.0;0.0
1882;1.0;-29.01;-21.9;0.0;0.0;0.0;21.9;0.0;0.0;0.0
1883;1.0;-33.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1884;1.0;-31.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1885;1.0;-45.44;-14.4;0.0;0.0;0.0;14.4;0.0;0.0;0.0
1886;1.0;-50.2;-10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0
1887;1.0;-50.2;-10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0
1888;1.0;-41.62;-32.4;0.0;0.0;0.0;32.4;0.0;0.0;0.0
1889;1.0;-28.55;-37.8;0.0;0.0;0.0;37.8;0.0;0.0;0.0
1890;1.0;-23.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1891;1.0;-37.64;-34.8;0.0;0.0;0.0;34.8;0.0;0.0;0.0
1892;1.0;-35.83;-29.4;0.0;0.0;0.0;29.4;0.0;0.0;0.0
1893;1.0;-38.58;-110.8;0.0;0.0;0.0;110.8;0.0;0.0;0.0
1894;1.0;-14.04;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0
1895;1.0;-14.04;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0
1896;1.0;-14.04;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0
1897;1.0;-14.04;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0
1898;1.0;-17.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1899;1.0;-17.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1900;1.0;-17.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1901;1.0;-17.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1902;1.0;-19.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1903;1.0;-17.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1904;1.0;-27.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1905;1.0;-23.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1906;1.0;-26.6;-15.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0
1907;1.0;-23.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1908;1.0;-39.69;-1.2;0.0;0.0;0.0;1.2;0.0;0.0;0.0
1909;1.0;-31.58;-1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
1910;1.0;-39.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1911;1.0;-33.0;-30.1;0.0;0.0;0.0;30.1;0.0;0.0;0.0
1912;1.0;-23.25;-31.6;0.0;0.0;0.0;31.6;0.0;0.0;0.0
1913;1.0;-28.64;-47.0;0.0;0.0;0.0;47.0;0.0;0.0;0.0
1914;1.0;-27.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1915;1.0;-28.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1916;1.0;-28.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1917;1.0;-31.78;1.7;0.0;0.0;0.0;-1.7;0.0;0.0;0.0
1918;1.0;-29.64;-77.2;0.0;0.0;0.0;77.2;0.0;0.0;0.0
1919;1.0;-38.85;-16.2;0.0;0.0;0.0;16.2;0.0;0.0;0.0
1920;1.0;-28.64;-67.2;0.0;0.0;0.0;67.2;0.0;0.0;0.0
1921;1.0;-28.36;-40.3;0.0;0.0;0.0;40.3;0.0;0.0;0.0
1922;1.0;-27.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1923;1.0;-28.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1924;1.0;-20.36;-3.7;0.0;0.0;0.0;3.7;0.0;0.0;0.0
1925;1.0;-28.16;-32.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0
1926;1.0;-42.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1927;1.0;-37.48;-52.5;0.0;0.0;0.0;52.5;0.0;0.0;0.0
1928;1.0;-26.41;-16.2;0.0;0.0;0.0;16.2;0.0;0.0;0.0
1929;1.0;-25.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1930;1.0;-30.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1931;1.0;-25.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1932;1.0;-32.13;-58.1;0.0;0.0;0.0;58.1;0.0;0.0;0.0
1933;1.0;-31.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1934;1.0;-24.66;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1935;1.0;-23.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1936;1.0;-19.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1937;1.0;-26.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1938;1.0;-20.72;9.7;0.0;0.0;0.0;-9.7;0.0;0.0;0.0
1939;1.0;-21.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1940;1.0;-21.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1941;1.0;-20.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1942;1.0;-27.43;-25.0;0.0;0.0;0.0;25.0;0.0;0.0;0.0
1943;1.0;-33.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1944;1.0;-33.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1945;1.0;-28.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1946;1.0;-25.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1947;1.0;-37.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1948;1.0;-36.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1949;1.0;-15.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1950;1.0;-21.36;-13.4;0.0;0.0;0.0;13.4;0.0;0.0;0.0
1951;1.0;-35.45;-25.3;0.0;0.0;0.0;25.3;0.0;0.0;0.0
1952;1.0;-27.19;-37.2;0.0;0.0;0.0;37.2;0.0;0.0;0.0
1953;1.0;-29.04;-38.0;0.0;0.0;0.0;38.0;0.0;0.0;0.0
1954;1.0;-43.59;-15.6;0.0;0.0;0.0;15.6;0.0;0.0;0.0
1955;1.0;-29.96;-27.7;0.0;0.0;0.0;27.7;0.0;0.0;0.0
1956;1.0;-32.15;-0.9;0.0;0.0;0.0;0.9;0.0;0.0;0.0
1957;1.0;-28.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1958;1.0;-34.62;-16.3;0.0;0.0;0.0;16.3;0.0;0.0;0.0
1959;1.0;-29.3;-1.2;0.0;0.0;0.0;1.2;0.0;0.0;0.0
1960;1.0;-24.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1961;1.0;-25.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1962;1.0;-25.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1963;1.0;-23.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1964;1.0;-21.33;-21.7;0.0;0.0;0.0;21.7;0.0;0.0;0.0
1965;1.0;-28.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1966;1.0;-26.96;-13.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0
1967;1.0;-36.47;-30.9;0.0;0.0;0.0;30.9;0.0;0.0;0.0
1968;1.0;-16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1969;1.0;-16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1970;1.0;-14.81;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0
1971;1.0;-14.81;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0
1972;1.0;-16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1973;1.0;-16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1974;1.0;-16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1975;1.0;-16.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1976;1.0;-16.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1977;1.0;-16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1978;1.0;-16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1979;1.0;-23.48;-9.6;0.0;0.0;0.0;9.6;0.0;0.0;0.0
1980;1.0;-16.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1981;1.0;-24.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1982;1.0;-29.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1983;1.0;-29.42;1.9;0.0;0.0;0.0;-1.9;0.0;0.0;0.0
1984;1.0;-24.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1985;1.0;-27.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1986;1.0;-50.08;-32.3;0.0;0.0;0.0;32.3;0.0;0.0;0.0
1987;1.0;-22.23;1.9;0.0;0.5;0.0;-1.4;0.0;0.0;0.0
1988;1.0;-33.56;-1.5;0.0;0.0;0.0;1.5;0.0;0.0;0.0
1989;1.0;-32.23;-55.9;0.0;0.0;0.0;55.9;0.0;0.0;0.0
1990;1.0;-28.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1991;1.0;-29.31;-43.8;0.0;0.0;0.0;43.8;0.0;0.0;0.0
1992;1.0;-26.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1993;1.0;-29.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1994;1.0;-29.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1995;1.0;-25.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1996;1.0;-31.28;-15.1;0.0;0.0;0.0;15.1;0.0;0.0;0.0
1997;1.0;-26.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1998;1.0;-24.31;-13.5;0.0;0.0;0.0;13.5;0.0;0.0;0.0
1999;1.0;-28.55;-14.2;0.0;0.0;0.0;14.2;0.0;0.0;0.0
2000;1.0;-22.81;-8.9;0.0;0.0;0.0;8.9;0.0;0.0;0.0
2001;1.0;-20.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2002;1.0;-31.75;-0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.0
2003;1.0;-31.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2004;1.0;-15.9;-21.9;0.0;0.0;0.0;21.9;0.0;0.0;0.0
2005;1.0;-21.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2006;1.0;-25.97;-56.5;0.0;0.0;0.0;56.5;0.0;0.0;0.0
2007;1.0;-21.2;-14.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0
2008;1.0;-23.67;46.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0
2009;1.0;-36.89;-49.6;0.0;0.0;0.0;49.6;0.0;0.0;0.0
2010;1.0;-39.61;-22.3;0.0;0.0;0.0;22.3;0.0;0.0;0.0
2011;1.0;-39.24;-1.7;0.0;0.0;0.0;1.7;0.0;0.0;0.0
2012;1.0;-26.87;-21.9;0.0;0.0;0.0;21.9;0.0;0.0;0.0
2013;1.0;-24.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;1.0;-21.35;-13.3;0.0;0.0;0.0;13.3;0.0;0.0;0.0
2015;1.0;-32.7;-2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0
2016;1.0;-16.87;-61.6;0.0;0.0;0.0;61.6;0.0;0.0;0.0
2017;1.0;-13.91;14.2;0.0;0.0;0.0;-14.2;0.0;0.0;0.0
2018;1.0;-13.93;2.1;0.0;0.0;0.0;-2.1;0.0;0.0;0.0
2019;1.0;-28.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;1.0;-28.22;24.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0
2021;1.0;-21.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;1.0;-22.56;-7.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0
2023;1.0;-23.84;-0.6;0.0;0.0;0.0;0.6;0.0;0.0;0.0
2024;1.0;-38.32;-27.8;0.0;0.0;0.0;27.8;0.0;0.0;0.0
2025;1.0;-35.01;-27.9;0.0;0.0;0.0;27.9;0.0;0.0;0.0
2026;1.0;-28.93;-35.3;0.0;0.0;0.0;35.3;0.0;0.0;0.0
2027;1.0;-39.39;-46.7;0.0;0.0;0.0;46.7;0.0;0.0;0.0
2028;1.0;-24.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2029;1.0;-28.35;-30.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0
2030;1.0;-26.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2031;1.0;-48.47;-10.1;0.0;0.0;0.0;10.1;0.0;0.0;0.0
2032;1.0;-32.79;-61.6;0.0;0.0;0.0;61.6;0.0;0.0;0.0
2033;1.0;-51.57;-31.6;0.0;0.0;0.0;31.6;0.0;0.0;0.0
2034;1.0;-27.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2035;1.0;-46.66;-32.5;0.0;0.0;0.0;32.5;0.0;0.0;0.0
2036;1.0;-22.62;-9.9;0.0;0.0;0.0;9.9;0.0;0.0;0.0
2037;1.0;-57.61;-15.9;0.0;0.0;0.0;15.9;0.0;0.0;0.0
2038;1.0;-31.75;-17.8;0.0;0.0;0.0;17.8;0.0;0.0;0.0
2039;1.0;-65.09;-8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
2040;1.0;-27.28;-32.5;0.0;0.0;0.0;32.5;0.0;0.0;0.0
2041;1.0;-26.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2042;1.0;-41.54;-48.6;0.0;0.0;0.0;48.6;0.0;0.0;0.0
2043;1.0;-31.2;-10.5;0.0;0.0;0.0;10.5;0.0;0.0;0.0
2044;1.0;-37.41;-38.7;0.0;0.0;0.0;38.7;0.0;0.0;0.0
2045;1.0;-30.82;-8.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0
2046;1.0;-18.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2047;1.0;-22.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2048;1.0;-21.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2049;1.0;-20.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2050;1.0;-17.13;-30.7;0.0;0.0;0.0;30.7;0.0;0.0;0.0
2051;1.0;-30.14;34.0;0.0;34.0;0.0;0.0;0.0;0.0;0.0
2052;1.0;-35.83;-24.8;0.0;0.0;0.0;24.8;0.0;0.0;0.0
2053;1.0;-39.4;-16.4;0.0;0.0;0.0;16.4;0.0;0.0;0.0
2054;1.0;-22.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2055;1.0;-36.35;0.7;0.0;0.0;0.0;-0.7;0.0;0.0;0.0
2056;1.0;-26.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2057;1.0;-23.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2058;1.0;-39.1;-19.4;0.0;0.0;0.0;19.4;0.0;0.0;0.0
2059;1.0;-39.09;-16.4;0.0;0.0;0.0;16.4;0.0;0.0;0.0
2060;1.0;-39.09;-17.4;0.0;0.0;0.0;17.4;0.0;0.0;0.0
2061;1.0;-29.01;-17.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0
2062;1.0;-18.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2063;1.0;-20.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2064;1.0;-20.34;7.8;0.0;0.0;0.0;-7.8;0.0;0.0;0.0
2065;1.0;-18.81;6.4;0.0;0.0;0.0;-6.4;0.0;0.0;0.0
2066;1.0;-20.33;15.8;0.0;0.0;0.0;-15.8;0.0;0.0;0.0
2067;1.0;-18.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2068;1.0;-30.21;-14.3;0.0;0.0;0.0;14.3;0.0;0.0;0.0
2069;1.0;-27.97;-49.2;0.0;0.0;0.0;49.2;0.0;0.0;0.0
2070;1.0;-35.45;-31.1;0.0;0.0;0.0;31.1;0.0;0.0;0.0
2071;1.0;-34.07;-0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
2072;1.0;-21.61;-37.1;0.0;0.0;0.0;37.1;0.0;0.0;0.0
2073;1.0;-28.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2074;1.0;-20.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2075;1.0;-20.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2076;1.0;-27.24;-15.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0
2077;1.0;-24.51;-22.9;0.0;0.0;0.0;22.9;0.0;0.0;0.0
2078;1.0;-22.95;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2079;1.0;-37.38;-34.3;0.0;0.0;0.0;34.3;0.0;0.0;0.0
2080;1.0;-36.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2081;1.0;-33.76;-71.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0
2082;1.0;-33.88;-97.0;0.0;0.0;0.0;97.0;0.0;0.0;0.0
2083;1.0;-35.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2084;1.0;-31.93;-0.5;0.0;0.0;0.0;0.5;0.0;0.0;0.0
2085;1.0;-21.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2086;1.0;-23.14;-18.7;0.0;0.0;0.0;18.7;0.0;0.0;0.0
2087;1.0;-21.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2088;1.0;-28.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2089;1.0;-24.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2090;1.0;-39.17;-51.6;0.0;0.0;0.0;51.6;0.0;0.0;0.0
